sentence,token,position,token_type,analysis_type,pos,dep,conditional_source_entropy_bits,conditional_source_surprisal_bits,conditional_source_topk_entropy_k5_bits,conditional_source_topk_mass_k5,conditional_source_entmax_entropy_bits,conditional_source_entmax_surprisal_bits,conditional_source_entmax_topk_entropy_k5_bits,conditional_source_entmax_topk_mass_k5,conditional_source_entmax_branching_choices,conditional_bigram_source_entropy_bits,conditional_bigram_source_surprisal_bits,conditional_bigram_source_topk_entropy_k5_bits,conditional_bigram_source_topk_mass_k5,conditional_bigram_source_entmax_entropy_bits,conditional_bigram_source_entmax_surprisal_bits,conditional_bigram_source_entmax_topk_entropy_k5_bits,conditional_bigram_source_entmax_topk_mass_k5,conditional_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,conditional_target_entropy_bits,conditional_target_surprisal_bits,conditional_target_topk_entropy_k5_bits,conditional_target_topk_mass_k5,conditional_target_entmax_entropy_bits,conditional_target_entmax_surprisal_bits,conditional_target_entmax_topk_entropy_k5_bits,conditional_target_entmax_topk_mass_k5,conditional_target_entmax_branching_choices,conditional_bigram_target_entropy_bits,conditional_bigram_target_surprisal_bits,conditional_bigram_target_topk_entropy_k5_bits,conditional_bigram_target_topk_mass_k5,conditional_bigram_target_entmax_entropy_bits,conditional_bigram_target_entmax_surprisal_bits,conditional_bigram_target_entmax_topk_entropy_k5_bits,conditional_bigram_target_entmax_topk_mass_k5,conditional_bigram_target_entmax_branching_choices
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁enter,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,9.811073303222656,23.92975439124583,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,2.0384974911622065,1.4771313667297363,0.8648988008499146,0.8059687614440918,2.019304823103813,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,ed,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,8.782105445861816,16.008097179877755,1.6922272443771362,0.4693058729171753,0.796393871307373,20.0,0.7963937520980835,0.9999999403953552,2.0,4.3124895095825195,1.2101503861838012,1.0852655172348022,0.8398657441139221,0.9976849555969238,0.92052140120392,0.9976849555969238,1.0,2.0
Do kawiarni weszła kobieta.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,11.431476593017578,14.317846148404806,1.0999797582626343,0.3761090338230133,0.25959330797195435,20.0,0.25959330797195435,1.0,2.0,1.9851415157318115,0.16924177943362212,0.20274892449378967,0.9105332493782043,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,5,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,11.184701919555664,15.860805439842336,1.8326573371887207,0.3992645740509033,1.0462422370910645,20.0,1.0462422370910645,1.0,3.0,5.187201499938965,1.1447393208220198,1.5075781345367432,0.7632055282592773,0.8176500797271729,0.4228687920753952,0.8176499605178833,0.9999998807907104,2.0
Do kawiarni weszła kobieta.,.,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,9.783740997314453,8.11443990444107,2.22113299369812,0.45275574922561646,1.8736774921417236,20.0,1.873677372932434,1.0,5.0,2.7937464714050293,0.27215233811892403,0.38191869854927063,0.876754105091095,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.616743326187134,6.23978015016129,0.15494270622730255,0.8839424848556519,-0.0,20.0,-0.0,1.0,1.0,2.395404100418091,0.17340263712830786,0.09732717275619507,0.8959255814552307,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,8,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.4283595085144043,21.2579997409278,0.016856256872415543,0.891616940498352,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁enter,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,9.811073303222656,23.92975439124583,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,2.0384974911622065,1.4771313667297363,0.8648988008499146,0.8059687614440918,2.019304823103813,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,ed,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,8.782105445861816,16.008097179877755,1.6922272443771362,0.4693058729171753,0.796393871307373,20.0,0.7963937520980835,0.9999999403953552,2.0,4.3124895095825195,1.2101503861838012,1.0852655172348022,0.8398657441139221,0.9976849555969238,0.92052140120392,0.9976849555969238,1.0,2.0
Do kawiarni weszła kobieta.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,11.431476593017578,14.317846148404806,1.0999797582626343,0.3761090338230133,0.25959330797195435,20.0,0.25959330797195435,1.0,2.0,1.9851415157318115,0.16924177943362212,0.20274892449378967,0.9105332493782043,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁café,5,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,11.184701919555664,16.036566058787646,1.8326573371887207,0.3992645740509033,1.0462422370910645,20.0,1.0462422370910645,1.0,3.0,5.187201499938965,2.182424810610647,1.5075781345367432,0.7632055282592773,0.8176500797271729,1.976758504533232,0.8176499605178833,0.9999998807907104,2.0
Do kawiarni weszła kobieta.,.,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,3.609971761703491,10.509867082644927,1.5313409566879272,0.8580996990203857,0.6140643358230591,20.0,0.6140643358230591,1.0,2.0,2.7209627628326416,0.24225913543803432,0.32396072149276733,0.8846979737281799,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,2.6257266998291016,5.738309490398147,0.2018802911043167,0.8849784135818481,-0.0,20.0,-0.0,1.0,1.0,2.4424595832824707,0.17940439444358805,0.11383643746376038,0.8942272663116455,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,8,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,2.4293460845947266,21.260241841881623,0.017446834594011307,0.8915988206863403,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁came,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,9.811073303222656,16.345135221102467,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,0.9672217597499899,1.4771313667297363,0.8648988008499146,0.8059687614440918,0.4086595960185978,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,▁into,3,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,10.439406394958496,12.250771031919093,2.197604179382324,0.3530125021934509,1.7868380546569824,20.0,1.7868380546569824,0.9999999403953552,4.0,3.386012554168701,3.8821221569017967,0.6133893728256226,0.8563027381896973,-0.0,20.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,5.366292476654053,10.257441481450817,0.7135457396507263,0.7536129355430603,-0.0,20.0,-0.0,1.0,1.0,1.9926823377609253,0.16244376376021383,0.17487266659736633,0.9112586379051208,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,10.824835777282715,16.523300759554115,0.7772760391235352,0.4263434410095215,-0.0,20.0,-0.0,1.0,1.0,4.939921855926514,1.0919469949139802,1.4983422756195068,0.7806050777435303,0.7903391718864441,0.39060784827493766,0.7903391718864441,1.0,2.0
Do kawiarni weszła kobieta.,.,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,10.06178092956543,7.6490194210061775,2.223050594329834,0.4316478967666626,1.8726917505264282,20.0,1.8726917505264282,1.0,5.0,2.7345752716064453,0.2442798834931586,0.28321078419685364,0.8790754675865173,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.590895652770996,5.581460587025044,0.21401673555374146,0.887679398059845,-0.0,20.0,-0.0,1.0,1.0,2.3663411140441895,0.1696146813768396,0.08401955664157867,0.8967854976654053,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.4675400257110596,21.267378134494642,0.01893490180373192,0.8894242644309998,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁enter,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,9.811073303222656,23.92975439124583,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,2.0384974911622065,1.4771313667297363,0.8648988008499146,0.8059687614440918,2.019304823103813,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,s,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,8.782105445861816,9.918234910548726,1.6922272443771362,0.4693058729171753,0.796393871307373,20.0,0.7963937520980835,0.9999999403953552,2.0,4.3124895095825195,1.3257501792292083,1.0852655172348022,0.8398657441139221,0.9976849555969238,1.0841136934490687,0.9976849555969238,1.0,2.0
Do kawiarni weszła kobieta.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,9.800579071044922,14.129892507075674,1.4286224842071533,0.45785266160964966,0.5579670667648315,20.0,0.5579670667648315,1.0,2.0,2.345690965652466,0.2180594397705061,0.31043541431427,0.894589900970459,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,5,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,10.403016090393066,15.9566524149594,1.3487657308578491,0.4523908793926239,-0.0,20.0,-0.0,1.0,1.0,5.584927558898926,1.1278065680278604,1.5134527683258057,0.738215446472168,0.7035128474235535,0.3057491433063452,0.7035128474235535,1.0,2.0
Do kawiarni weszła kobieta.,.,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,11.599888801574707,7.12460516201489,2.110067844390869,0.32177621126174927,1.5139235258102417,20.0,1.5139235258102417,1.0,4.0,2.8542943000793457,0.2807625415232132,0.38982993364334106,0.8727739453315735,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.6236164569854736,5.561647982525211,0.2118874043226242,0.8854158520698547,-0.0,20.0,-0.0,1.0,1.0,2.410019874572754,0.17539012418006342,0.10434329509735107,0.8954518437385559,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,8,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.4427428245544434,21.256153887817156,0.019814416766166687,0.8910301923751831,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁came,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,9.811073303222656,16.345135221102467,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,0.9672217597499899,1.4771313667297363,0.8648988008499146,0.8059687614440918,0.4086595960185978,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,▁to,3,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,10.439406394958496,3.498872531699353,2.197604179382324,0.3530125021934509,1.7868380546569824,1.7619411079831782,1.7868380546569824,0.9999999403953552,4.0,3.386012554168701,0.38520569732621174,0.6133893728256226,0.8563027381896973,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,5.84820556640625,10.382544977939622,1.6365220546722412,0.7021536827087402,0.3950878977775574,20.0,0.3950880169868469,1.0000001192092896,3.0,2.7985832691192627,0.25158283208095655,0.2236679643392563,0.8630706667900085,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,9.757659912109375,13.158056321348987,0.7330396175384521,0.48345303535461426,-0.0,20.0,-0.0,1.0,1.0,5.743758201599121,1.5077986388008702,1.693626046180725,0.7324110269546509,0.9670830965042114,0.7180500281679159,0.9670829772949219,0.9999998211860657,3.0
Do kawiarni weszła kobieta.,.,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,11.344791412353516,7.166240414013571,2.225090503692627,0.32994189858436584,1.8910770416259766,20.0,1.8826793432235718,0.9991377592086792,6.0,2.779538869857788,0.2529779392885714,0.3110966086387634,0.8782416582107544,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.5652542114257812,5.852629224158694,0.18748143315315247,0.8878688216209412,-0.0,20.0,-0.0,1.0,1.0,2.3890013694763184,0.17248187466219608,0.0919712632894516,0.8958945274353027,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.464175224304199,21.262833853606608,0.01807090826332569,0.8895890116691589,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁came,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,9.811073303222656,16.345135221102467,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,0.9672217597499899,1.4771313667297363,0.8648988008499146,0.8059687614440918,0.4086595960185978,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,▁to,3,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,10.439406394958496,3.498872531699353,2.197604179382324,0.3530125021934509,1.7868380546569824,1.7619411079831782,1.7868380546569824,0.9999999403953552,4.0,3.386012554168701,0.38520569732621174,0.6133893728256226,0.8563027381896973,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,5.84820556640625,10.382544977939622,1.6365220546722412,0.7021536827087402,0.3950878977775574,20.0,0.3950880169868469,1.0000001192092896,3.0,2.7985832691192627,0.25158283208095655,0.2236679643392563,0.8630706667900085,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁café,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,9.757659912109375,13.861714292343022,0.7330396175384521,0.48345303535461426,-0.0,20.0,-0.0,1.0,1.0,5.743758201599121,1.9509428344861526,1.693626046180725,0.7324110269546509,0.9670830965042114,1.3510274251170602,0.9670829772949219,0.9999998211860657,3.0
Do kawiarni weszła kobieta.,.,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,3.6773862838745117,10.21487205019693,1.5826925039291382,0.8496452569961548,0.6706526279449463,20.0,0.6706525087356567,0.9999999403953552,2.0,2.760989189147949,0.24297212523312328,0.29307234287261963,0.8803364634513855,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,2.539564609527588,5.4003166186462135,0.2334982454776764,0.8904951214790344,-0.0,20.0,-0.0,1.0,1.0,2.4000611305236816,0.17391494324651938,0.09644308686256409,0.8955720663070679,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,2.45530104637146,21.26907882577046,0.018368398770689964,0.8900839686393738,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Do kawiarni weszła kobieta.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,6.0,A woman came into the café.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,6.0,A woman came into the café.,11.852499008178711,16.02538191744156,1.7616689205169678,0.27989280223846436,0.7779172658920288,20.0,0.7779172658920288,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁came,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,6.0,A woman came into the café.,9.811073303222656,16.345135221102467,1.3003261089324951,0.43784645199775696,0.0014709915267303586,20.0,0.001470819697715342,0.9999999403953552,2.0,3.601128578186035,0.9672217597499899,1.4771313667297363,0.8648988008499146,0.8059687614440918,0.4086595960185978,0.8059687614440918,1.0,2.0
